Species,NumPores,Radius,AvgIPD,MinIPD,Area,Perimeter,MajAxis,MinAxis,Circularity,AspRatio,Eccentricity,Roundness,Solidity,Mean,St_Deviation,Skewness,Kurtosis
Cow,340,10.39995168,40.08839397,21.64073466,383.7205882,83.37804412,30.61687292,17.00791634,0.688986243,1.889554817,0.798813367,0.494928482,0.846566002,11.27234268,28.96049081,7.522462569,937.0575688
Cow,346,9.712680025,37.15079808,19.73154898,326.4537572,75.17280636,28.79842915,15.08381763,0.732849356,1.968869358,0.811883526,0.50027098,0.87528582,9.311143494,25.61772493,2.384629424,59.41645097
Cow,292,13.46045046,44.83530177,19.86049736,619.1986301,103.3928356,36.33015546,22.51632478,0.729901978,1.689115814,0.748556607,0.57755801,0.883684104,16.09679565,34.97983512,1.89466326,15.27540981
Cow,559,8.286945251,31.56757223,8.560018861,267.4686941,61.03044007,23.49648481,13.81255348,0.866534969,1.77334797,0.774977117,0.540776047,0.889375157,11.66970901,28.8902719,5.620056853,305.2571598
Cow,539,8.506879731,31.97613076,12.12172657,273.1558442,65.72541929,25.29787834,14.21305885,0.811665255,1.846510885,0.787159042,0.506310147,0.863262588,12.3454834,30.4110047,2.661870893,165.1132091
Cow,611,7.696138992,29.46720372,10.245895,220.9574468,57.88699182,22.53029106,12.73691902,0.872473142,1.783316107,0.762098581,0.546402064,0.884567999,12.03953247,30.67264711,1.765799484,27.31064039
Cow,573,9.524060117,31.2917163,10.15024972,342.7452007,67.5909651,26.13075914,15.48962203,0.881154722,1.736551925,0.76755857,0.56708531,0.913611758,15.78183365,34.17048636,1.76045885,22.38053198
Cow,512,10.27163977,34.19164063,9.849796693,389.7988281,71.89345508,27.85948469,16.64616621,0.884697452,1.744427186,0.762960178,0.576813243,0.922060643,17.23684235,36.51749225,1.441857867,11.43935589
Cow,573,9.503204126,31.91539814,11.88899697,328.7766143,65.91967365,25.71064803,15.42530825,0.892141047,1.729804337,0.757486694,0.581609437,0.921917794,15.64978638,34.20626144,1.287833228,9.46604617
Goat,127,13.78822438,47.86021599,24.3498807,629.9133858,110.8986378,41.78940854,20.98380057,0.670639342,2.045090126,0.831736591,0.475689789,0.869327321,9.416439056,31.68461742,2.257786798,252.4395334
Goat,147,13.11759645,45.51221118,25.4287815,571.4217687,100.9747755,36.99230079,21.12770904,0.721247761,1.795728823,0.776144467,0.544571754,0.875622689,9.885095215,32.52003066,1.774658102,40.97110345
Goat,184,9.801497146,37.51555036,14.13903879,328.1793478,77.26663587,30.34344578,14.9117358,0.717737031,2.086791504,0.821294998,0.48149999,0.86015234,6.444942474,25.41186697,1.803945897,26.85080152
Goat,216,10.79878471,37.39155406,16.88167777,399.662037,82.53669907,31.78779623,16.71163752,0.755029145,1.94630731,0.808868129,0.515027001,0.885232222,9.314434814,31.33604701,2.508891327,56.0224112
Goat,198,10.02519907,37.53599792,17.76974765,341.3484848,76.66730808,29.02713482,15.99740282,0.753792362,1.86785267,0.789129135,0.526858531,0.873672767,6.758841705,25.90362904,1.932485584,31.45599516
Goat,246,10.45334783,35.71642376,15.08609845,375.1585366,80.07606098,28.35550716,17.8487518,0.763849466,1.654416075,0.729579802,0.58641391,0.873427532,9.842425537,31.83718368,2.162994279,25.234303
Goat,222,9.80032258,36.94819808,16.76310865,327.7792793,70.65434234,25.84317716,16.72583884,0.828227501,1.601606052,0.699250049,0.624775554,0.895876706,7.779373932,28.44135261,2.347786099,40.98492087
Goat,232,9.820374859,37.55779245,22.29733426,328.4913793,70.89639224,25.95505673,16.64498723,0.824759053,1.613029532,0.710224634,0.621435723,0.894495569,8.618746185,30.44105121,2.471697594,31.34298907
Goat,240,9.997248293,37.12333942,18.90039681,337.8041667,73.51617083,26.40108266,17.22102178,0.803169915,1.604255413,0.703392835,0.618167527,0.886231419,8.671437073,30.28689098,1.749710129,38.88666098
Goat,207,10.6980661,37.78965908,18.19985378,393.0676329,80.71062802,30.34463038,17.06492245,0.758421974,1.847627281,0.786203773,0.539091235,0.884287681,8.550984955,29.84026946,1.606881186,40.96154658
Goat,257,10.26376646,35.89935622,19.85453101,362.8560311,75.58928405,27.32059707,17.48719401,0.804738833,1.629265913,0.706531717,0.617643152,0.888756515,10.17942276,32.92633154,1.847518937,21.85165853
Goat,230,9.550716041,36.69290027,17.09043152,305.0086957,66.73774783,24.68946436,16.32225078,0.85192655,1.608811721,0.700060117,0.633984035,0.903861374,7.888506317,28.99086236,3.927883952,149.6528301
Goat,368,8.397127429,29.13150841,9.143606267,266.3668478,57.20936957,21.79601164,14.28276162,0.975499111,1.559154354,0.66098742,0.670262788,0.932062175,9.773806,32.04758453,1.962586596,33.63998072
Goat,235,9.805502905,37.87489577,18.34966377,321.4808511,71.90902553,26.92224436,16.25644336,0.79674909,1.759863167,0.741327485,0.578339805,0.888395846,7.9840065,28.4951467,2.078581439,37.11181827
Goat,262,10.52915987,35.53409805,15.71325708,376.6221374,76.12864504,27.87683689,17.85777722,0.824393563,1.652946444,0.700058843,0.62546145,0.898600383,11.07436829,34.67580762,2.213755223,217.022732
Goat,228,10.22213407,37.49421517,17.68989517,357.2631579,76.66948684,27.23018582,17.64919405,0.793959388,1.599471143,0.708447921,0.611050478,0.881895219,9.011613464,30.74455078,1.834951314,28.50099633
Goat,318,8.657899017,28.29370444,9.951293615,285.1257862,59.75654088,22.92621383,14.53412257,0.968633891,1.564895576,0.693730618,0.646314904,0.927600682,9.10333252,31.1117541,2.522695704,45.1806953
Goat,204,9.586164629,38.31581773,18.71947728,310.7401961,68.39828922,25.87364198,15.84082554,0.833145047,1.680470509,0.740578686,0.591471881,0.900302369,7.332658386,28.22912252,4.068049777,233.2627931
Goat,288,8.668971488,31.20562682,14.63148211,290.6180556,60.31785764,23.74928362,13.94833107,0.960329569,1.696888509,0.744055937,0.597277747,0.929517707,8.676274109,30.47015863,5.638324814,260.3013257
Goat,197,11.29177975,36.83575479,19.66027726,439.1827411,82.0542335,29.97587964,18.78117562,0.810549024,1.664815958,0.739754027,0.598126548,0.904221816,9.595911407,32.17602622,2.095994012,25.46052825
Goat,149,13.35116074,45.48682041,23.86781085,600.4630872,106.6833289,40.25241821,20.39318858,0.684362777,2.03278142,0.817826983,0.489745574,0.871350714,10.6786911,34.03522473,1.942143355,33.12114968
Goat,365,6.673326571,26.85861792,8.022191443,171.5808219,44.39169041,17.6680418,10.9981063,1.035995345,1.593862732,0.701651277,0.641535833,0.937543786,27.09674683,51.07859214,2.357846345,17.2485054
Goat,208,9.757683439,38.02470768,18.34447326,326.6971154,78.67792308,28.87506081,15.74745592,0.714293471,1.840024666,0.786503353,0.522776268,0.851819617,31.42238312,53.39402297,1.448339727,57.19819714
Goat,207,9.915405946,34.7487478,15.79303315,346.4299517,88.24569565,31.42475783,16.45346714,0.639351002,1.949005427,0.805029513,0.471466007,0.806610129,32.52658539,55.1310489,0.654242614,9.227150627
Goat,204,9.937981701,36.53648496,15.10120949,351.0637255,83.9165049,31.25964208,16.06517214,0.693631911,1.978927175,0.807829099,0.487127621,0.835795125,30.86304245,55.09280227,2.907190594,85.38518465
Goat,211,10.00468189,34.10878396,16.73965685,347.2085308,84.90122749,31.88680635,15.93975058,0.6736682,2.047623628,0.816424176,0.467786493,0.829801684,31.75748596,55.60072639,0.823583093,9.194982834
Goat,304,8.120173992,28.29973399,12.41221477,247,60.22023355,24.16758277,12.88898801,0.888371981,1.837912904,0.775360168,0.543795987,0.89844596,27.89475708,54.06762946,0.765682446,6.786230585
Goat,296,9.094315217,29.49099951,13.48562012,321.0067568,73.29103716,28.18854534,14.63492705,0.824326897,1.925265718,0.787192218,0.51518707,0.87268361,32.9352272,57.41769895,1.314698023,9.248365317
Goat,167,13.50373501,41.46749796,22.05324992,626.6706587,123.327012,42.07745867,23.19115597,0.580684519,1.923100489,0.78459575,0.474385067,0.79177526,36.2263031,60.4880413,0.689035998,5.364993073
Goat,212,10.47530935,34.15722064,16.0638716,387.1650943,86.66712736,31.42375283,17.36399919,0.711056439,1.864126172,0.776725767,0.520109279,0.84493635,32.61084442,56.96529774,0.593269406,7.3707268
Goat,164,12.85787384,43.54695484,20.44834801,559.1585366,118.1673902,40.42183115,22.13960942,0.564514904,1.932719281,0.799999251,0.449525036,0.780277436,35.6804718,59.11394018,0.675206737,7.007425987
Goat,229,9.554910551,32.73885949,15.76936048,312.6113537,78.09142358,27.86420591,16.35666279,0.717601689,1.74497025,0.756444852,0.539167437,0.840168032,25.93804169,50.88910143,1.069492351,11.80882725
Goat,214,8.860804783,32.34878479,16.9418598,267.0373832,70.80461682,25.91179862,14.75291061,0.730492113,1.785838479,0.776025013,0.529415503,0.84789095,26.00767059,50.0600543,2.074823203,20.85083401
Goat,234,9.762599092,33.19550299,15.99869823,323.2649573,77.35849573,28.55158823,16.20163142,0.730631927,1.802780756,0.768365541,0.534243489,0.848869338,27.70832672,53.28983807,1.26519351,13.90741398
Goat,333,7.75896956,26.95996853,7.466027223,221.7147147,56.29007508,22.16855817,12.82407896,0.916217212,1.704499071,0.739908543,0.581975031,0.901431314,26.56231766,52.47982825,3.743041996,49.16299229
Goat,233,9.075953077,32.30982807,16.6162462,281.8111588,74.71496137,27.44875859,15.0219994,0.701946504,1.873987538,0.783378674,0.50879765,0.833611041,27.89560242,52.52538011,1.04445259,12.01133046
Goat,333,6.617448432,25.2812174,9.379268576,166.8138138,47.48948048,18.65405521,11.06365822,0.983400824,1.665870662,0.726713971,0.598328961,0.910458138,25.97242508,49.84724265,2.391549239,34.81232192
Goat,204,9.100256687,33.7883304,16.48807064,283.4558824,74.79131863,26.81074506,15.43335179,0.703145133,1.753468398,0.758052949,0.53754494,0.832388586,27.92906189,51.92029552,1.854817295,26.60340387
Goat,196,9.415468408,35.01375602,17.44396707,306.8061224,78.84842347,28.49906858,15.53116192,0.68041895,1.909594528,0.794319812,0.497151299,0.832721,27.69019852,51.28329356,0.867785383,17.72499713
Goat,215,9.925259469,33.59177544,16.11452537,353.255814,88.35765581,30.78270907,16.74074164,0.652863123,1.893454424,0.780049853,0.497609605,0.814986194,29.23368607,53.37849064,0.958286955,45.40274146
Goat,213,10.05304828,33.98143845,16.66267161,360.2488263,87.25071831,30.65425444,17.15690276,0.66173069,1.851688827,0.777827509,0.503173428,0.81801615,31.96732483,55.30040358,1.428431811,23.26805175
Goat,195,9.902202966,35.40227933,15.56406218,352.7538462,86.91153846,30.25906617,17.1263017,0.673104675,1.845839449,0.778639742,0.501116729,0.820100371,31.89539108,55.4117745,0.602129962,6.636186477
Goat,211,8.924890946,33.34188366,18.7938407,271.6966825,69.63297156,26.14790924,14.81565192,0.763237329,1.804175603,0.768049809,0.538757298,0.860844841,26.97590408,51.80817382,1.403754687,24.440956
Goat,186,10.26628807,37.00935047,17.69265289,371.3387097,88.45006452,32.49650211,16.5674024,0.670313655,2.054841368,0.810390374,0.472659482,0.831320661,32.02136154,55.71612354,0.553714062,4.683148539
Goat,222,10.55453911,36.35525052,15.84084438,402.7837838,95.41222072,34.29239507,16.9860547,0.630129724,2.079655967,0.818267322,0.457570991,0.807889529,36.02675247,58.21891342,0.32653781,16.1285076
Goat,171,12.73444156,41.54772771,23.04491202,552.7309942,123.4696959,42.31616602,22.0942798,0.537028174,2.067579319,0.797834,0.426263869,0.763388489,37.8658226,59.75970121,1.793994932,17.28029995
Goat,243,9.070339597,32.75558061,16.48845038,287.8559671,74.00435391,26.786697,15.121738,0.741712694,1.801126866,0.766159076,0.537792255,0.854551549,28.94336395,52.63776429,1.884289442,21.05643421
Goat,223,10.07796412,36.35626473,16.83778745,357.6457399,86.42372646,30.38243547,16.75487593,0.680981875,1.862906623,0.792283954,0.503736532,0.834815341,31.39097137,54.10605093,1.282687771,57.19453294
Goat,228,10.23032405,36.34036274,16.77553084,372.5964912,86.57027632,30.9912833,17.0130015,0.701290838,1.866867567,0.7835316,0.509884382,0.841918732,31.9729332,54.91992037,1.118598005,13.56999048
Goat,255,9.065932042,33.8805768,15.722798,286.4078431,76.20356471,27.70228485,15.04970059,0.705222928,1.894250407,0.786819982,0.506174888,0.838127373,31.49564056,53.98926399,0.590558493,7.797859215
Goat,277,9.331203063,31.19172949,14.93793643,310.4440433,81.77288087,29.36725523,15.58203808,0.667114529,1.938520616,0.796975515,0.483791797,0.816787807,33.88522186,56.4032163,1.708432508,21.48621885
Goat,259,10.31974766,33.94998257,17.28926721,384.030888,90.96066795,32.87952167,17.58997388,0.687187521,1.909896764,0.789526623,0.490141617,0.818458495,34.55178528,58.48345381,1.016313482,8.214502686
Goat,291,10.19974187,32.39105511,15.46164547,378.347079,93.42718557,32.87050243,17.25456415,0.657408296,1.982726678,0.79958231,0.474814424,0.813029063,36.26406708,58.28027184,0.790817654,17.4419961
Goat,273,9.205073529,32.12131958,16.1692221,298.1611722,79.16615385,28.32767721,15.4634296,0.681652225,1.899269116,0.796488063,0.495270216,0.826985326,33.60473785,55.75758678,2.279926733,32.94682681
Goat,295,7.335165396,27.56971246,13.08085208,189.9389831,55.70451525,20.78837561,12.10992079,0.81180031,1.720076067,0.747391027,0.574876526,0.873087696,26.86967621,50.21415267,1.427308001,25.86130563
Goat,222,9.378274472,36.22261606,18.57821267,309.0675676,79.69061712,27.96263465,15.86929923,0.680229794,1.84711871,0.773262456,0.515528228,0.831279524,31.60784912,53.91775441,6.605755269,465.2861941
Goat,220,8.85352812,34.85448202,17.55237518,270.5318182,72.07876818,26.58752871,14.52401777,0.723274937,1.858172063,0.774552234,0.52840101,0.843768078,29.33873291,52.99315219,1.065092749,39.00037342
Goat,211,9.7358967,35.92240305,15.57585089,339.4691943,82.91156398,30.34881148,16.01284814,0.69123896,1.91772865,0.797355593,0.497209157,0.831323383,34.06093369,56.95065769,0.838358456,11.98651476
Goat,207,9.698335624,35.14380666,17.53183447,327.7922705,81.5252029,30.67233116,15.85628348,0.706014302,1.955301008,0.798685,0.492657785,0.835432275,33.01973343,56.64373697,2.989544516,198.8351241
Goat,193,9.407015132,37.78557757,14.99346699,325.626943,79.40793264,28.76829993,15.6411442,0.706866577,1.851493803,0.775490598,0.518510387,0.838617931,31.84329681,55.68565753,1.099670653,9.994263256
Goat,187,6.925960303,35.47467905,12.91969654,171.828877,50.23652941,19.02264157,11.39221758,0.844573484,1.698870107,0.736077289,0.59403462,0.889122118,26.08027191,48.05877795,2.912017459,212.3464565
Goat,234,7.198569499,32.97949451,13.51312502,188.1196581,53.49999573,20.03113925,11.83628745,0.833694958,1.724716408,0.742052772,0.584452569,0.88227798,28.20098801,50.02146415,9.253787484,1054.320315
Goat,159,9.314138748,46.71772925,15.53043717,304.4968553,71.8612327,25.73253622,15.47861423,0.741422793,1.722511663,0.752028261,0.569919909,0.864752151,29.12784958,51.67732807,0.91360245,10.03888279
Goat,178,9.195352303,44.04110374,18.66212743,294.3089888,72.18214045,26.69750333,15.02159609,0.734704801,1.840972868,0.765687796,0.539381748,0.854411568,29.38506927,52.5151036,0.929990022,13.91714889
Goat,234,9.428632177,37.35796504,17.30536986,306.2521368,73.94640598,27.96277938,15.11819548,0.741777148,1.912502429,0.783444374,0.522619183,0.862504102,33.5218132,57.12767575,1.26212409,10.62792322
Goat,203,9.614752043,42.32303062,17.62300125,317.591133,77.08063547,29.43029456,15.15370167,0.733080804,1.999730132,0.789824511,0.511222338,0.86409239,31.8843895,55.66291183,1.942020828,27.40682693
Goat,208,9.770649711,42.76382242,16.42531539,336.3173077,79.12742308,29.76850752,15.35422597,0.712970897,2.027973288,0.797390632,0.501630811,0.855516433,33.3620018,56.05200309,0.541372604,7.391947187
Goat,193,9.493652857,44.6923602,18.09626524,306.2279793,75.25340933,29.965616,13.86586197,0.707115748,2.225134186,0.835390439,0.465814115,0.869864576,29.7086731,53.2431062,1.768153844,31.5420955
Goat,274,8.089525682,34.54603129,15.56855209,231.0656934,63.11818613,24.66213967,12.21743082,0.752373576,2.03623444,0.803227721,0.510765671,0.872324638,28.89496307,51.3582433,4.19835777,402.6941609
Goat,206,9.978263398,47.04128728,18.93193915,346.5436893,85.81942718,34.49203701,13.64022199,0.626374608,2.547882069,0.87080362,0.410165599,0.846238888,32.24805527,53.73450529,1.030544283,15.94504421
Goat,243,9.820215755,41.27930679,18.085705,333.8271605,84.83741975,32.49438212,14.41683111,0.620222837,2.317009947,0.842512036,0.439283261,0.83306828,35.27275085,54.86596366,1.040249394,11.79063977
Goat,311,8.137587817,32.62543148,14.95818163,239.6430868,62.76034405,24.46604946,12.42976588,0.787296171,1.981822532,0.784598766,0.533456809,0.886416048,31.16014175,53.47729841,3.104472252,36.68858913
Goat,232,10.28259928,38.26711117,16.18306251,374.112069,86.7085431,33.79959274,15.21091958,0.66189289,2.270910335,0.840130697,0.446873112,0.843946058,37.85508347,58.12734472,0.828175656,12.38717511
Goat,242,9.224032153,38.39239274,18.24412629,293.3719008,69.24980579,26.23182106,14.81865116,0.782371502,1.824106251,0.769158944,0.554101092,0.88156426,33.5002037,57.56619676,3.832284829,65.0090822
Goat,212,9.401150288,38.46014486,17.76987221,304.490566,71.56449528,27.00099438,15.33173694,0.767479904,1.862024245,0.763216922,0.547666587,0.875419619,32.11773148,55.74134146,0.648882794,8.05009309
Goat,342,8.300706704,29.96818753,12.52363891,263.9619883,57.73407895,22.77440786,13.56226254,0.965587074,1.672423284,0.707441792,0.630350482,0.928599311,34.8664856,58.72591782,2.170042154,30.87017887
Goat,175,9.503430134,41.92482803,19.44916292,316.8914286,75.21236571,28.31953078,15.20651318,0.755575162,1.89281479,0.775563971,0.53767572,0.868437084,28.43711243,52.83158649,1.19488543,10.9604166
Goat,236,9.707894778,34.80472629,12.58893486,336.1440678,80.73117797,28.07960946,16.60506028,0.711137732,1.718875075,0.752168201,0.549741531,0.839763998,32.55738907,54.73269315,1.481136832,159.2168489
Goat,247,7.49100512,32.19961949,16.37823124,202.2186235,56.70397166,21.503574,12.14342603,0.814102925,1.777370764,0.757393199,0.566793048,0.877934415,26.50705872,50.30601844,1.980963011,29.61641488
Goat,182,9.187292211,41.06697248,16.51367466,289.9505495,72.05074725,26.03682461,15.3614743,0.746193257,1.737076347,0.767520148,0.549309476,0.861151971,25.14572678,49.95582598,3.321475267,226.8146274
Goat,218,9.568349458,34.97067587,17.52750806,317.7155963,79.3382156,28.62824616,16.12453625,0.699375683,1.817359468,0.780437262,0.513549025,0.831632014,30.36088867,53.86549148,1.417936155,12.59345941
Goat,247,9.399758397,33.44426716,15.00294507,313.3643725,76.82392713,27.83179565,15.55366049,0.720856398,1.832772433,0.776131076,0.525905474,0.845150596,32.36246643,55.53359901,1.608952661,12.6561374
Goat,349,6.813720457,24.85796564,7.151712061,177.4068768,48.72316905,19.24458378,11.25855884,0.952934211,1.704110533,0.747736377,0.578211582,0.907127571,28.77593307,52.13868641,1.396615981,17.40171584
Goat,239,9.235577371,33.24082453,18.22146767,300.9539749,73.41800837,26.79938371,15.29323251,0.747100819,1.809912355,0.777936694,0.533983583,0.860857558,30.1928772,54.4371496,0.648020734,6.684642207
Goat,368,8.24678579,27.10558806,8.244809479,263.0054348,60.64919293,22.81588751,13.97668867,0.918382121,1.649580992,0.723737967,0.600006383,0.905307279,34.26659775,58.74306842,0.51460477,5.462441184
Goat,263,9.854738733,34.38305992,14.97978125,353.8212928,80.6031597,29.10982014,16.5148677,0.74576723,1.803757764,0.777139661,0.530494462,0.85915969,35.93663559,59.31882064,0.717355956,7.935725587
Goat,275,9.539118888,31.87520399,15.12733348,323.4545455,76.6212,27.89197594,15.96121823,0.757489102,1.786297927,0.769866674,0.539656245,0.862215686,35.36444321,58.55392112,1.091312613,15.8918458
Goat,279,10.34052394,33.22911428,13.96421786,387.7921147,87.53897491,31.83803632,17.45798124,0.702572026,1.905608575,0.781504238,0.504945078,0.836299808,38.38080597,60.88400539,0.599618299,12.27045297
Goat,236,9.461027033,34.2655261,15.23463578,310.9110169,77.91866949,28.84664233,15.62802881,0.724036805,1.91122388,0.788221965,0.505880376,0.846126607,33.84416199,57.65568828,0.835898254,18.583964
Goat,236,8.940099488,32.41311211,14.60130706,274.4915254,73.32562288,27.27528259,14.55200965,0.713861611,1.915393961,0.788013783,0.509616205,0.842588892,32.9681572,55.22829592,1.267776591,7.659674364
Goat,227,9.127896322,35.02057084,17.87440841,293.5638767,74.36061674,26.8050872,15.12119716,0.7288136,1.841552676,0.771674824,0.532169166,0.854648446,33.8937767,55.56003778,1.48818211,132.3333519
Goat,259,10.13809275,31.73514602,16.50918244,365.3783784,84.96933977,29.96475299,16.86144837,0.687044073,1.856028636,0.789105966,0.510814228,0.841415225,36.06974792,58.4128797,0.150670281,4.794845326
Goat,248,9.769844998,34.74562351,15.31899802,330.0967742,77.47221371,30.01052093,14.87761697,0.729447092,2.053919216,0.807914669,0.503892327,0.871243202,31.79412003,54.45675333,2.26767662,215.0454325
Goat,248,9.75142861,35.04602681,16.76588112,329.0887097,77.40799597,29.96348775,14.81580788,0.724931382,2.05984819,0.809951353,0.501077963,0.867822737,31.81921997,54.46490117,2.223021664,215.1581547
Goat,311,8.413785013,33.0690214,14.91624391,274.3376206,58.40315434,23.69939178,13.27491645,0.981017458,1.726099053,0.718890704,0.619031563,0.938552666,31.35382462,55.56432921,0.795755281,6.071573453
Goat,340,6.499624104,27.13440733,11.52214176,163.8029412,44.27578235,17.80908238,10.43949547,0.998263427,1.676129927,0.737175596,0.602690569,0.930217163,24.88405762,48.34907215,1.014954786,60.45983963
Goat,212,8.76268416,33.77802735,17.01538362,263.0849057,67.05038208,24.74209292,14.32491946,0.775345334,1.764713231,0.774630766,0.551184631,0.877587233,25.34557953,50.21228582,0.799458502,8.094253165
Goat,167,8.795650571,38.05740941,16.98141163,267.6107784,64.97964671,24.6799855,14.19887092,0.805978648,1.765841696,0.764553022,0.56703177,0.88970273,24.67432175,49.49599319,1.006887063,9.233024914
Goat,199,9.051530204,35.58152353,16.33800601,284.2160804,67.9928392,25.95224252,14.47568998,0.791807083,1.822577452,0.778903662,0.545961646,0.883244312,26.62141113,51.52376139,1.267373782,30.77363954
Goat,209,7.279662264,33.24826637,11.11882841,187.2727273,55.29479426,20.98886423,11.65281643,0.812255418,1.795571098,0.762117396,0.562625699,0.876157071,25.02908859,46.94985051,4.200617357,561.2678018
Goat,219,7.389914599,31.90066352,12.42207006,195.2511416,56.49931507,20.58210479,12.32102434,0.800659322,1.681196064,0.727897655,0.589003001,0.870988788,26.44138794,47.99823668,1.199491444,31.70546942
Goat,167,10.06435442,40.59113492,17.20497895,368.0898204,91.04869461,31.89093973,16.42636897,0.648420274,1.974159149,0.797373439,0.486434956,0.818614242,29.51413879,51.91236584,1.631284461,22.3553996
Goat,159,9.639381813,40.49131174,15.53391685,328.1761006,81.33003145,29.6198581,15.61317881,0.710868767,1.966738928,0.773449543,0.525695639,0.846019616,28.53133469,51.83324647,0.943751222,9.117655776
Goat,132,10.01795656,44.20184808,18.64540486,359.7348485,93.98290909,37.05137371,14.51874742,0.596863735,2.621103009,0.845172368,0.409963539,0.806733308,23.91052246,49.84500329,0.789506003,5.967907286
Goat,96,13.21880633,66.07998706,24.59991643,606.2083333,136.5351146,50.36393489,19.16859407,0.470630865,2.734619963,0.88626303,0.342875309,0.756684321,30.28859177,53.52338598,1.04784292,73.43072482
Goat,165,9.012585424,38.10494018,15.2028959,281.8181818,74.21884242,28.81848028,13.54217195,0.683722566,2.19137449,0.813771106,0.475176943,0.847904452,26.76949081,48.9439137,1.065649715,14.82058988
Goat,241,6.999818628,29.80828141,14.21696751,170.5726141,53.85191286,20.87566476,11.13959692,0.800135498,1.875251406,0.767024101,0.545949142,0.868419013,26.34017944,48.64283041,2.25013195,62.74479318
Goat,179,8.628584253,36.59844899,16.42888707,259.1731844,67.59685475,25.0459646,14.12951796,0.782536259,1.786890201,0.761991424,0.554223926,0.871068582,29.48163223,53.40297621,0.743050483,7.815145761
Goat,252,10.24753426,33.82658536,15.30350032,388.9801587,92.9455,30.85451692,17.61674563,0.661420448,1.813159614,0.774138317,0.511914847,0.823687706,35.96098404,57.48764068,0.41129591,8.023470101
Goat,269,8.866780475,32.51445965,16.84797371,272.6877323,73.77339777,27.74477401,14.08775197,0.694513705,2.034525961,0.805303019,0.485137746,0.843664265,33.84408188,55.21969439,1.77151923,93.56504936
Goat,293,9.697703436,30.58453437,15.18176458,333.7849829,81.64527304,29.5345398,15.52820086,0.704246831,1.937584168,0.797286705,0.508741127,0.850722564,34.31119003,56.6101177,2.16019714,18.20146298
Goat,282,9.392909997,31.2077412,15.63251746,309.570922,78.48271277,28.47918102,15.17034208,0.718842429,1.894969389,0.791471547,0.516686772,0.853273161,33.6008522,56.00386699,2.193959151,20.36759006
Goat,252,9.919112416,32.06993484,11.9031601,347.9722222,88.64213095,31.65119881,16.19999845,0.646566245,2.054371566,0.806456516,0.474168801,0.820327074,34.61852798,55.95191285,0.838950456,6.310346787
Goat,238,8.709114405,33.19960307,12.86385143,259.3739496,71.72742017,26.56017091,13.83809235,0.687775027,1.980767473,0.821011319,0.477725731,0.842161074,29.59929428,52.15386994,2.91523299,146.058731
Goat,214,9.509756951,33.66020913,14.75681059,319.0186916,76.14258879,27.89547004,15.76664885,0.73645038,1.798317518,0.774968927,0.533246772,0.852828718,29.88990631,54.37475977,2.397672731,21.85244248
Goat,340,6.346031811,25.26824136,8.039933616,151.4970588,44.01066765,17.67075378,10.28664798,0.987749363,1.712819186,0.743438854,0.589595681,0.920939258,26.23222198,49.73296127,0.707676018,8.549308716
Goat,213,8.662966905,35.59981151,17.90775131,254.9859155,66.69173239,24.22465182,14.47414019,0.769236459,1.731339408,0.744245497,0.573974245,0.868982023,27.34499817,50.29538231,1.038967492,13.71722036
Goat,331,6.120519806,25.49080275,10.158037,143.5347432,42.16013293,16.71322442,10.24645558,1.019117744,1.613315443,0.704153331,0.628636646,0.922801028,23.54586868,47.30043879,2.426689353,313.4210128
Goat,264,7.729510485,29.69804907,12.55266926,212.8371212,59.15593182,22.16256986,12.57027398,0.806061894,1.77511629,0.751627629,0.569874405,0.875471503,26.84202118,50.21648717,2.077990572,21.31617821
Goat,271,7.058363122,30.38038647,14.23919987,174.6900369,53.07269373,19.99255342,11.67081511,0.815376672,1.706870709,0.734888304,0.583122516,0.873323648,25.67442932,48.13696646,1.969366368,25.0625778
Goat,180,9.116085846,37.35026639,13.96216152,284.3166667,75.27537778,27.42423056,15.12411045,0.692741001,1.858484199,0.779626161,0.514383806,0.833808734,26.16814499,49.80461438,2.973522885,44.80006481
Goat,224,10.02010381,34.37849752,16.15744323,344.7857143,81.23395089,29.39454646,16.40333676,0.699756485,1.851941926,0.784141776,0.519351079,0.849187431,33.18402481,56.17814722,0.825704382,7.779303692
Goat,234,10.00232556,33.21480236,14.20213659,362.5470085,86.8702265,30.40137497,16.24610641,0.667716305,1.941822752,0.803986543,0.490477795,0.835217299,34.04159546,55.66295838,2.37245143,24.27520079
Goat,238,9.544233456,34.42911881,15.95716796,317.5966387,75.07847059,27.5582683,15.47327774,0.751521344,1.815050933,0.785615336,0.534994066,0.86988841,30.13192444,55.28391612,0.463392629,4.143085839
Goat,218,9.317234694,33.50056897,14.09722116,299.3899083,74.01350459,27.48641531,14.97829882,0.732550064,1.871192074,0.785206288,0.527413603,0.862437189,27.56594925,52.30823064,0.835770063,8.372848148
Goat,142,13.13496788,50.21468758,21.37801848,595.9084507,122.2529577,41.53340691,21.82962538,0.572760475,2.034066634,0.79580391,0.4688818,0.799836074,34.1317131,57.80032138,0.703895455,5.758434849
Goat,269,9.73280758,31.42297986,14.20714533,337.795539,81.50943123,29.77823978,15.76152237,0.715099903,1.910808525,0.797113766,0.507152058,0.848585725,32.94649506,56.84894117,2.102083845,32.53166175
